"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "h"
1369, 2.625873149806517e+01, 1.925497240897344e+02, -3.272036529659109e-01, -6.544073059318217e-01, -4.609676154520938e-07, 2.844771641276241e-07, 0.000000000000000e+00
1370, 2.679133974895021e+01, 1.922163962751005e+02, -3.265336949925891e-01, -6.530673899851781e-01, -4.416180545343910e-07, 2.802593395514341e-07, 0.000000000000000e+00
1371, 2.731971733671384e+01, 1.918764020021068e+02, -3.259708414541508e-01, -6.519416829083016e-01, -4.194864487955807e-07, 2.736684781825309e-07, 0.000000000000000e+00
1372, 2.784378082440979e+01, 1.915297949597904e+02, -3.254859223119086e-01, -6.509718446238173e-01, -4.116011006749528e-07, 2.759592443298976e-07, 0.000000000000000e+00
1373, 2.836344745633821e+01, 1.911766298814211e+02, -3.248928351998671e-01, -6.497856703997342e-01, -4.201412854027640e-07, 2.894033656245255e-07, 0.000000000000000e+00
1374, 2.887863517111377e+01, 1.908169625358589e+02, -3.242466849470982e-01, -6.484933698941965e-01, -4.407576974278811e-07, 3.118429190241145e-07, 0.000000000000000e+00
1375, 2.938926261462404e+01, 1.904508497187471e+02, -3.239263329628914e-01, -6.478526659257827e-01, -4.385534394420177e-07, 3.186277245576851e-07, 0.000000000000000e+00
1376, 2.989524915287634e+01, 1.900783492435435e+02, -3.235954260207665e-01, -6.471908520415329e-01, -4.173804102201469e-07, 3.113324672939389e-07, 0.000000000000000e+00
1377, 3.039651488473066e+01, 1.896995199323915e+02, -3.233280942956988e-01, -6.466561885913975e-01, -4.026822881841694e-07, 3.083195511545770e-07, 0.000000000000000e+00
1378, 3.089298065451711e+01, 1.893144216068306e+02, -3.230319462033550e-01, -6.460638924067100e-01, -3.916072067811917e-07, 3.077220360570885e-07, 0.000000000000000e+00
1379, 3.138456806453542e+01, 1.889231150783509e+02, -3.227220519839191e-01, -6.454441039678381e-01, -3.808262397752753e-07, 3.070686151128812e-07, 0.000000000000000e+00
1380, 3.187119948743488e+01, 1.885256621387891e+02, -3.222687064970520e-01, -6.445374129941041e-01, -3.828782414427871e-07, 3.167444278688890e-07, 0.000000000000000e+00
1381, 3.235279807847261e+01, 1.881221255505721e+02, -3.218075481188817e-01, -6.436150962377634e-01, -3.957164638628143e-07, 3.358295128296968e-07, 0.000000000000000e+00
1382, 3.282928778764821e+01, 1.877125690368048e+02, -3.210701576295146e-01, -6.421403152590293e-01, -4.065384300221492e-07, 3.538970549291159e-07, 0.000000000000000e+00
1383, 3.330059337171297e+01, 1.872970572712088e+02, -3.207102127647697e-01, -6.414204255295394e-01, -4.071045619347832e-07, 3.634823889236040e-07, 0.000000000000000e+00
1384, 3.376664040605161e+01, 1.868756558679083e+02, -3.204813052817363e-01, -6.409626105634726e-01, -3.936738706620183e-07, 3.604829179315273e-07, 0.000000000000000e+00
1385, 3.422735529643482e+01, 1.864484313710702e+02, -3.201422657256979e-01, -6.402845314513957e-01, -3.889205712750392e-07, 3.652207262255188e-07, 0.000000000000000e+00
1386, 3.468266529064064e+01, 1.860154512443950e+02, -3.199676300608519e-01, -6.399352601217039e-01, -3.917986335482096e-07, 3.772997532773684e-07, 0.000000000000000e+00
1387, 3.513249848994285e+01, 1.855767838604639e+02, -3.194059799434369e-01, -6.388119598868739e-01, -3.981134283371221e-07, 3.931417599392175e-07, 0.000000000000000e+00
1388, 3.557678386046466e+01, 1.851324984899421e+02, -3.190189457033554e-01, -6.380378914067109e-01, -4.026017336902572e-07, 4.076930328609410e-07, 0.000000000000000e+00
1389, 3.601545124439573e+01, 1.846826652906398e+02, -3.184916324608406e-01, -6.369832649216812e-01, -4.168808858606451e-07, 4.329007904558657e-07, 0.000000000000000e+00
1390, 3.644843137107096e+01, 1.842273552964340e+02, -3.179371193920146e-01, -6.358742387840292e-01, -4.503164602673686e-07, 4.795383241026746e-07, 0.000000000000000e+00
1391, 3.687565586790908e+01, 1.837666404060508e+02, -3.173967620970171e-01, -6.347935241940341e-01, -4.672084523334596e-07, 5.102260070782624e-07, 0.000000000000000e+00
1392, 3.729705727120949e+01, 1.833005933717122e+02, -3.169561156110082e-01, -6.339122312220163e-01, -4.591966295747825e-07, 5.143056401675207e-07, 0.000000000000000e+00
1393, 3.771256903680557e+01, 1.828292877876474e+02, -3.164725914014661e-01, -6.329451828029321e-01, -4.560296324287043e-07, 5.238629941362240e-07, 0.000000000000000e+00
1394, 3.812212555057278e+01, 1.823527980784718e+02, -3.161453944784982e-01, -6.322907889569964e-01, -4.414096015358944e-07, 5.201241700382152e-07, 0.000000000000000e+00
1395, 3.852566213878984e+01, 1.818711994874340e+02, -3.157102111872646e-01, -6.314204223745292e-01, -4.294574242256738e-07, 5.191248492306588e-07, 0.000000000000000e+00
1396, 3.892311507835154e+01, 1.813845680645346e+02, -3.154678925184223e-01, -6.309357850368447e-01, -4.176530554805057e-07, 5.179729702784669e-07, 0.000000000000000e+00
1397, 3.931442160683132e+01, 1.808929806545162e+02, -3.146739571131880e-01, -6.293479142263759e-01, -4.152962641047812e-07, 5.285062196279231e-07, 0.000000000000000e+00
1398, 3.969951993239214e+01, 1.803965148847298e+02, -3.141168495071880e-01, -6.282336990143761e-01, -4.322619653873905e-07, 5.645578967190174e-07, 0.000000000000000e+00
1399, 4.007834924354420e+01, 1.798952491528755e+02, -3.133521300825106e-01, -6.267042601650212e-01, -4.402873296645587e-07, 5.902606556502044e-07, 0.000000000000000e+00
1400, 4.045084971874774e+01, 1.793892626146232e+02, -3.126410854262613e-01, -6.252821708525227e-01, -4.168962992154454e-07, 5.738085289514979e-07, 0.000000000000000e+00
1401, 4.081696253585956e+01, 1.788786351711129e+02, -3.117084654434160e-01, -6.234169308868320e-01, -3.896506230221125e-07, 5.507308357105833e-07, 0.000000000000000e+00
1402, 4.117662988142173e+01, 1.783634474563373e+02, -3.110620919868172e-01, -6.221241839736343e-01, -3.743791277832258e-07, 5.435048332467428e-07, 0.000000000000000e+00
1403, 4.152979495979098e+01, 1.778437808244089e+02, -3.100910210541293e-01, -6.201820421082586e-01, -3.705958636595493e-07, 5.527543234083990e-07, 0.000000000000000e+00
1404, 4.187640200210743e+01, 1.773197173367130e+02, -3.090983818367773e-01, -6.181967636735547e-01, -3.756196120278792e-07, 5.757599055395971e-07, 0.000000000000000e+00
1405, 4.221639627510109e+01, 1.767913397489493e+02, -3.082715224748428e-01, -6.165430449496856e-01, -3.690217412889905e-07, 5.814852191180994e-07, 0.000000000000000e+00
1406, 4.254972408973493e+01, 1.762587314980642e+02, -3.073847219696409e-01, -6.147694439392818e-01, -3.613241283749809e-07, 5.854906574772106e-07, 0.000000000000000e+00
1407, 4.287633280968295e+01, 1.757219766890748e+02, -3.063319845876158e-01, -6.126639691752317e-01, -3.602493658310052e-07, 6.005048480744375e-07, 0.000000000000000e+00
1408, 4.319617085964209e+01, 1.751811600817875e+02, -3.053678200216830e-01, -6.107356400433660e-01, -3.576365572702900e-07, 6.134955571278359e-07, 0.000000000000000e+00
1409, 4.350918773347662e+01, 1.746363670774140e+02, -3.043620347414245e-01, -6.087240694828491e-01, -3.415034684245947e-07, 6.031140254011633e-07, 0.000000000000000e+00
1410, 4.381533400219350e+01, 1.740876837050852e+02, -3.036123745483008e-01, -6.072247490966016e-01, -3.189504786943409e-07, 5.801687669620995e-07, 0.000000000000000e+00
1411, 4.411456132174798e+01, 1.735351966082660e+02, -3.024118186804887e-01, -6.048236373609773e-01, -3.079006402201404e-07, 5.771314300058189e-07, 0.000000000000000e+00
1412, 4.440682244067754e+01, 1.729789930310738e+02, -3.012587707969490e-01, -6.025175415938980e-01, -3.083604855992455e-07, 5.959055435201125e-07, 0.000000000000000e+00
1413, 4.469207120756349e+01, 1.724191608045010e+02, -3.004289879775747e-01, -6.008579759551494e-01, -2.868229394869972e-07, 5.717748022460357e-07, 0.000000000000000e+00
1414, 4.497026257831886e+01, 1.718557883325460e+02, -2.992107915005722e-01, -5.984215830011445e-01, -2.658927925295083e-07, 5.470984855727524e-07, 0.000000000000000e+00
1415, 4.524135262330127e+01, 1.712889645782530e+02, -2.982756944482757e-01, -5.965513888965513e-01, -2.602497374868466e-07, 5.530588441953290e-07, 0.000000000000000e+00
1416, 4.550529853425008e+01, 1.707187790496636e+02, -2.975440790155913e-01, -5.950881580311826e-01, -2.441209538080990e-07, 5.361704401052978e-07, 0.000000000000000e+00
1417, 4.576205863104617e+01, 1.701453217856825e+02, -2.963650340942642e-01, -5.927300681885284e-01, -2.267032802890725e-07, 5.149785600254134e-07, 0.000000000000000e+00
1418, 4.601159236829380e+01, 1.695686833418595e+02, -2.953544127396819e-01, -5.907088254793638e-01, -2.162172616737643e-07, 5.083888544428162e-07, 0.000000000000000e+00
1419, 4.625386034172318e+01, 1.689889547760894e+02, -2.943851526327917e-01, -5.887703052655835e-01, -1.965750023294961e-07, 4.788232323282752e-07, 0.000000000000000e+00
1420, 4.648882429441284e+01, 1.684062276342332e+02, -2.933855155871445e-01, -5.867710311742890e-01, -1.767782890466615e-07, 4.464909910856548e-07, 0.000000000000000e+00
1421, 4.671644712283086e+01, 1.678205939356619e+02, -2.923218750328868e-01, -5.846437500657736e-01, -1.622734207898046e-07, 4.253975882699129e-07, 0.000000000000000e+00
1422, 4.693669288269396e+01, 1.672321461587252e+02, -2.913979818214601e-01, -5.827959636429202e-01, -1.496001467711828e-07, 4.074789106085609e-07, 0.000000000000000e+00
1423, 4.714952679464347e+01, 1.666409772261486e+02, -2.902370919963858e-01, -5.804741839927715e-01, -1.430665293033121e-07, 4.053559514644184e-07, 0.000000000000000e+00
1424, 4.735491524973745e+01, 1.660471804903598e+02, -2.894851716484976e-01, -5.789703432969953e-01, -1.359707391530317e-07, 4.012469874632515e-07, 0.000000000000000e+00
1425, 4.755282581475791e+01, 1.654508497187467e+02, -2.886632287272982e-01, -5.773264574545964e-01, -1.201830677760063e-07, 3.698854491414526e-07, 0.000000000000000e+00
1426, 4.774322723733236e+01, 1.648520790788510e+02, -2.879172235786920e-01, -5.758344471573841e-01, -1.037993128384625e-07, 3.336714108250640e-07, 0.000000000000000e+00
1427, 4.792608945086901e+01, 1.642509631234981e+02, -2.870599177948346e-01, -5.741198355896693e-01, -9.353599848437648e-08, 3.145622223137078e-07, 0.000000000000000e+00
1428, 4.810138357930450e+01, 1.636475967758656e+02, -2.864887748042307e-01, -5.729775496084615e-01, -8.291160030672319e-08, 2.922245399703367e-07, 0.000000000000000e+00
1429, 4.826908194166389e+01, 1.630420753144941e+02, -2.857922561849524e-01, -5.715845123699047e-01, -7.140347961662498e-08, 2.642662555939045e-07, 0.000000000000000e+00
1430, 4.842915805643175e+01, 1.624344943582419e+02, -2.852724144820430e-01, -5.705448289640860e-01, -6.094359195278819e-08, 2.373596193118988e-07, 0.000000000000000e+00
1431, 4.858158664573388e+01, 1.618249498511854e+02, -2.848531213994210e-01, -5.697062427988420e-01, -4.876227844167740e-08, 2.003347908422883e-07, 0.000000000000000e+00
1432, 4.872634363932903e+01, 1.612135380474683e+02, -2.844443110337250e-01, -5.688886220674501e-01, -3.934869689054738e-08, 1.709824426806367e-07, 0.000000000000000e+00
1433, 4.886340617840985e+01, 1.606003554961020e+02, -2.841148224811943e-01, -5.682296449623886e-01, -3.154830952492668e-08, 1.454251098583832e-07, 0.000000000000000e+00
1434, 4.899275261921250e+01, 1.599854990257196e+02, -2.839138803423956e-01, -5.678277606847911e-01, -2.275476532464882e-08, 1.116437531652130e-07, 0.000000000000000e+00
1435, 4.911436253643458e+01, 1.593690657292854e+02, -2.838155134189801e-01, -5.676310268379602e-01, -1.428894440698801e-08, 7.490526976175884e-08, 0.000000000000000e+00
1436, 4.922821672646041e+01, 1.587511529487630e+02, -2.837136073283406e-01, -5.674272146566812e-01, -8.272373939358919e-09, 4.653492168556238e-08, 0.000000000000000e+00
1437, 4.933429721039354e+01, 1.581318582597434e+02, -2.835788594251087e-01, -5.671577188502175e-01, -3.279230559327152e-09, 1.989441156840166e-08, 0.000000000000000e+00
1438, 4.943258723689583e+01, 1.575112794560370e+02, -2.835074152540020e-01, -5.670148305080041e-01, 1.752040733857614e-09, -1.153038000062720e-08, 0.000000000000000e+00
1439, 4.952307128483267e+01, 1.568895145342311e+02, -2.835574921880225e-01, -5.671149843760450e-01, 6.166311288959331e-09, -4.432455610774421e-08, 0.000000000000000e+00
1440, 4.960573506572399e+01, 1.562666616782144e+02, -2.837125988373409e-01, -5.674251976746818e-01, 9.447764192023038e-09, -7.478675434197636e-08, 0.000000000000000e+00
1441, 4.968056552600051e+01, 1.556428192436732e+02, -2.839218827799588e-01, -5.678437655599177e-01, 1.212789492097038e-08, -1.067765335544452e-07, 0.000000000000000e+00
1442, 4.974755084906509e+01, 1.550180857425599e+02, -2.841157739295139e-01, -5.682315478590279e-01, 1.422659537323092e-08, -1.410375017581561e-07, 0.000000000000000e+00
1443, 4.980668045715870e+01, 1.543925598275363e+02, -2.842706189428758e-01, -5.685412378857515e-01, 1.561841159519216e-08, -1.770951941720806e-07, 0.000000000000000e+00
1444, 4.985794501303076e+01, 1.537663402763958e+02, -2.844827178928804e-01, -5.689654357857609e-01, 1.612353094123138e-08, -2.134395885899742e-07, 0.000000000000000e+00
1445, 4.990133642141363e+01, 1.531395259764648e+02, -2.849149075273780e-01, -5.698298150547561e-01, 1.480752996993738e-08, -2.353589491341415e-07, 0.000000000000000e+00
1446, 4.993684783030092e+01, 1.525122159089876e+02, -2.855012684753860e-01, -5.710025369507721e-01, 1.241118494369950e-08, -2.467046927415623e-07, 0.000000000000000e+00
1447, 4.996447363202950e+01, 1.518845091334959e+02, -2.861803510190853e-01, -5.723607020381707e-01, 1.001007414761259e-08, -2.653996613299845e-07, 0.000000000000000e+00
1448, 4.998420946416502e+01, 1.512565047721660e+02, -2.866769954446229e-01, -5.733539908892459e-01, 7.526088140342403e-09, -2.993904793566746e-07, 0.000000000000000e+00
1449, 4.999605221019082e+01, 1.506283019941667e+02, -2.871821257240474e-01, -5.743642514480949e-01, 4.265381598410643e-09, -3.394104158038039e-07, 0.000000000000000e+00
1450, 5.000000000000000e+01, 1.499999999999991e+02, -2.878499328648332e-01, -5.756998657296664e-01, -8.546430088897882e-21, -3.778775914023065e-07, 0.000000000000000e+00
1451, 4.999605221019079e+01, 1.493716980058315e+02, -2.887714654401703e-01, -5.775429308803406e-01, -5.066293987836534e-09, -4.031416437942036e-07, 0.000000000000000e+00
1452, 4.998420946416498e+01, 1.487434952278322e+02, -2.896764646658251e-01, -5.793529293316503e-01, -1.073858388021256e-08, -4.271847094467647e-07, 0.000000000000000e+00
1453, 4.996447363202942e+01, 1.481154908665024e+02, -2.905581132050628e-01, -5.811162264101256e-01, -1.716949317669886e-08, -4.552191729155224e-07, 0.000000000000000e+00
1454, 4.993684783030083e+01, 1.474877840910106e+02, -2.915055865482575e-01, -5.830111730965151e-01, -2.428877709472430e-08, -4.828028361030999e-07, 0.000000000000000e+00
1455, 4.990133642141353e+01, 1.468604740235334e+02, -2.926429344865422e-01, -5.852858689730844e-01, -3.231430452644766e-08, -5.136211623937738e-07, 0.000000000000000e+00
1456, 4.985794501303063e+01, 1.462336597236024e+02, -2.936290421945372e-01, -5.872580843890743e-01, -4.179547903073553e-08, -5.532789239375320e-07, 0.000000000000000e+00
1457, 4.980668045715854e+01, 1.456074401724619e+02, -2.944389253128408e-01, -5.888778506256817e-01, -5.128793326499098e-08, -5.815473900714192e-07, 0.000000000000000e+00
1458, 4.974755084906491e+01, 1.449819142574383e+02, -2.954544377881505e-01, -5.909088755763010e-01, -6.145418670485181e-08, -6.092353608184664e-07, 0.000000000000000e+00
1459, 4.968056552600031e+01, 1.443571807563250e+02, -2.963421201434324e-01, -5.926842402868648e-01, -7.365260331848751e-08, -6.484529855224306e-07, 0.000000000000000e+00
1460, 4.960573506572377e+01, 1.437333383217839e+02, -2.973768091822034e-01, -5.947536183644069e-01, -8.381263965960511e-08, -6.634453576081347e-07, 0.000000000000000e+00
1461, 4.952307128483243e+01, 1.431104854657672e+02, -2.987452485185217e-01, -5.974904970370434e-01, -8.931997325050379e-08, -6.420480543969913e-07, 0.000000000000000e+00
1462, 4.943258723689556e+01, 1.424887205439612e+02, -3.001407325512478e-01, -6.002814651024957e-01, -9.680153179801335e-08, -6.370619271026306e-07, 0.000000000000000e+00
1463, 4.933429721039325e+01, 1.418681417402549e+02, -3.010600447610506e-01, -6.021200895221013e-01, -1.064739361934785e-07, -6.459552842100671e-07, 0.000000000000000e+00
1464, 4.922821672646010e+01, 1.412488470512353e+02, -3.021058975966906e-01, -6.042117951933812e-01, -1.153492087630899e-07, -6.488785970785757e-07, 0.000000000000000e+00
1465, 4.911436253643424e+01, 1.406309342707128e+02, -3.033571614476359e-01, -6.067143228952717e-01, -1.271667417310485e-07, -6.666314055661463e-07, 0.000000000000000e+00
1466, 4.899275261921215e+01, 1.400145009742787e+02, -3.045045083630080e-01, -6.090090167260159e-01, -1.457279088281947e-07, -7.149979553895615e-07, 0.000000000000000e+00
1467, 4.886340617840947e+01, 1.393996445038963e+02, -3.052619067607815e-01, -6.105238135215629e-01, -1.623318751702478e-07, -7.482851263867861e-07, 0.000000000000000e+00
1468, 4.872634363932864e+01, 1.387864619525300e+02, -3.062605166073355e-01, -6.125210332146710e-01, -1.651331335978180e-07, -7.175553139307161e-07, 0.000000000000000e+00
1469, 4.858158664573347e+01, 1.381750501488128e+02, -3.076014864684939e-01, -6.152029729369878e-01, -1.709191667137942e-07, -7.022037650577388e-07, 0.000000000000000e+00
1470, 4.842915805643131e+01, 1.375655056417563e+02, -3.084526091844220e-01, -6.169052183688440e-01, -1.816520547082758e-07, -7.074880421583368e-07, 0.000000000000000e+00
1471, 4.826908194166343e+01, 1.369579246855042e+02, -3.094629227186222e-01, -6.189258454372445e-01, -1.902164693439944e-07, -7.039964211228040e-07, 0.000000000000000e+00
1472, 4.810138357930402e+01, 1.363524032241328e+02, -3.105440307586689e-01, -6.210880615173378e-01, -2.054671617341154e-07, -7.241754663355725e-07, 0.000000000000000e+00
1473, 4.792608945086851e+01, 1.357490368765002e+02, -3.111713604849427e-01, -6.223427209698854e-01, -2.189307869454692e-07, -7.362657799173790e-07, 0.000000000000000e+00
1474, 4.774322723733185e+01, 1.351479209211473e+02, -3.121769899050635e-01, -6.243539798101270e-01, -2.253130555575867e-07, -7.242873104776420e-07, 0.000000000000000e+00
1475, 4.755282581475736e+01, 1.345491502812517e+02, -3.129139531110530e-01, -6.258279062221060e-01, -2.363104186023552e-07, -7.272886849953868e-07, 0.000000000000000e+00
1476, 4.735491524973689e+01, 1.339528195096386e+02, -3.139337448994670e-01, -6.278674897989339e-01, -2.528220156562798e-07, -7.460728152127686e-07, 0.000000000000000e+00
1477, 4.714952679464288e+01, 1.333590227738497e+02, -3.145757594877143e-01, -6.291515189754286e-01, -2.597160285435255e-07, -7.358635061147938e-07, 0.000000000000000e+00
1478, 4.693669288269336e+01, 1.327678538412732e+02, -3.154899316341016e-01, -6.309798632682032e-01, -2.622758446550339e-07, -7.143834933693588e-07, 0.000000000000000e+00
1479, 4.671644712283023e+01, 1.321794060643365e+02, -3.161702028368624e-01, -6.323404056737247e-01, -2.696132319538131e-07, -7.067874583561783e-07, 0.000000000000000e+00
1480, 4.648882429441218e+01, 1.315937723657651e+02, -3.171158128817503e-01, -6.342316257635007e-01, -2.824195049683644e-07, -7.133102450264655e-07, 0.000000000000000e+00
1481, 4.625386034172250e+01, 1.310110452239090e+02, -3.174880504284130e-01, -6.349761008568260e-01, -2.939624461227934e-07, -7.160424619998051e-07, 0.000000000000000e+00
1482, 4.601159236829310e+01, 1.304313166581389e+02, -3.180182300430406e-01, -6.360364600860813e-01, -2.975199609666019e-07, -6.995548410833236e-07, 0.000000000000000e+00
1483, 4.576205863104546e+01, 1.298546782143159e+02, -3.186523395759192e-01, -6.373046791518384e-01, -2.997018392158788e-07, -6.808018895868767e-07, 0.000000000000000e+00
1484, 4.550529853424934e+01, 1.292812209503348e+02, -3.194675048212104e-01, -6.389350096424209e-01, -2.989627717737857e-07, -6.566212298312086e-07, 0.000000000000000e+00
1485, 4.524135262330052e+01, 1.287110354217454e+02, -3.201249586863746e-01, -6.402499173727493e-01, -2.944815461012365e-07, -6.258051404636744e-07, 0.000000000000000e+00
1486, 4.497026257831808e+01, 1.281442116674524e+02, -3.206056665444282e-01, -6.412113330888565e-01, -2.853801049852729e-07, -5.871953946728092e-07, 0.000000000000000e+00
1487, 4.469207120756271e+01, 1.275808391954974e+02, -3.211921254527468e-01, -6.423842509054936e-01, -2.849785509183363e-07, -5.680980568957180e-07, 0.000000000000000e+00
1488, 4.440682244067673e+01, 1.270210069689246e+02, -3.214018629884869e-01, -6.428037259769739e-01, -2.909311996396581e-07, -5.622235102895935e-07, 0.000000000000000e+00
1489, 4.411456132174715e+01, 1.264648033917324e+02, -3.216139613083606e-01, -6.432279226167212e-01, -2.933621214489169e-07, -5.498803137930971e-07, 0.000000000000000e+00
1490, 4.381533400219265e+01, 1.259123162949133e+02, -3.220115461731037e-01, -6.440230923462075e-01, -3.016713704280561e-07, -5.487381857066347e-07, 0.000000000000000e+00
1491, 4.350918773347575e+01, 1.253636329225845e+02, -3.222647667426446e-01, -6.445295334852893e-01, -3.145424410895567e-07, -5.554993589966714e-07, 0.000000000000000e+00
1492, 4.319617085964120e+01, 1.248188399182110e+02, -3.225014437564093e-01, -6.450028875128185e-01, -3.213866197573164e-07, -5.513118257438639e-07, 0.000000000000000e+00
1493, 4.287633280968205e+01, 1.242780233109237e+02, -3.226996208662691e-01, -6.453992417325382e-01, -3.171142825604392e-07, -5.286023575139875e-07, 0.000000000000000e+00
1494, 4.254972408973401e+01, 1.237412685019342e+02, -3.232433684409092e-01, -6.464867368818183e-01, -3.195283471961957e-07, -5.177646533705500e-07, 0.000000000000000e+00
1495, 4.221639627510015e+01, 1.232086602510492e+02, -3.236069890114428e-01, -6.472139780228856e-01, -3.294808949639944e-07, -5.191788151400278e-07, 0.000000000000000e+00
1496, 4.187640200210647e+01, 1.226802826632856e+02, -3.240107043498864e-01, -6.480214086997729e-01, -3.213113903726845e-07, -4.925147938123130e-07, 0.000000000000000e+00
1497, 4.152979495979000e+01, 1.221562191755897e+02, -3.242271913714024e-01, -6.484543827428048e-01, -3.138736597635509e-07, -4.681515350038863e-07, 0.000000000000000e+00
1498, 4.117662988142073e+01, 1.216365525436612e+02, -3.243932718272680e-01, -6.487865436545360e-01, -3.124422530826635e-07, -4.535879862384876e-07, 0.000000000000000e+00
1499, 4.081696253585854e+01, 1.211213648288857e+02, -3.249643445145760e-01, -6.499286890291520e-01, -3.205982533740210e-07, -4.531324565545293e-07, 0.000000000000000e+00
1500, 4.045084971874670e+01, 1.206107373853754e+02, -3.254627099693893e-01, -6.509254199387785e-01, -3.313654855835961e-07, -4.560854634253885e-07, 0.000000000000000e+00
1501, 4.007834924354314e+01, 1.201047508471231e+02, -3.256383497554848e-01, -6.512766995109696e-01, -3.350842614425163e-07, -4.492226837592854e-07, 0.000000000000000e+00
1502, 3.969951993239106e+01, 1.196034851152688e+02, -3.259645323020279e-01, -6.519290646040559e-01, -3.398841803481352e-07, -4.439074296380257e-07, 0.000000000000000e+00
1503, 3.931442160683022e+01, 1.191070193454824e+02, -3.264699712793213e-01, -6.529399425586426e-01, -3.496179133532788e-07, -4.449239197921343e-07, 0.000000000000000e+00
1504, 3.892311507835044e+01, 1.186154319354641e+02, -3.271769497086919e-01, -6.543538994173839e-01, -3.654509147335931e-07, -4.532319189614191e-07, 0.000000000000000e+00
1505, 3.852566213878871e+01, 1.181288005125646e+02, -3.275886078095169e-01, -6.551772156190339e-01, -3.847082412618981e-07, -4.650323791768959e-07, 0.000000000000000e+00
1506, 3.812212555057163e+01, 1.176472019215269e+02, -3.281322166924785e-01, -6.562644333849570e-01, -3.902059714432442e-07, -4.597896292574458e-07, 0.000000000000000e+00
1507, 3.771256903680441e+01, 1.171707122123513e+02, -3.286114367493616e-01, -6.572228734987232e-01, -4.059556079592463e-07, -4.663405733949673e-07, 0.000000000000000e+00
1508, 3.729705727120831e+01, 1.166994066282866e+02, -3.291614708814579e-01, -6.583229417629158e-01, -4.282745903003296e-07, -4.796725915341424e-07, 0.000000000000000e+00
1509, 3.687565586790789e+01, 1.162333595939479e+02, -3.298349869215421e-01, -6.596699738430842e-01, -4.335031573748721e-07, -4.734173449527650e-07, 0.000000000000000e+00
1510, 3.644843137106976e+01, 1.157726447035647e+02, -3.304798662774228e-01, -6.609597325548455e-01, -4.220760564086216e-07, -4.494653484659738e-07, 0.000000000000000e+00
1511, 3.601545124439451e+01, 1.153173347093589e+02, -3.311293820745826e-01, -6.622587641491652e-01, -4.089091672655440e-07, -4.246227345455011e-07, 0.000000000000000e+00
1512, 3.557678386046342e+01, 1.148675015100567e+02, -3.320669647523225e-01, -6.641339295046450e-01, -3.984860946601804e-07, -4.035253474837108e-07, 0.000000000000000e+00
1513, 3.513249848994160e+01, 1.144232161395349e+02, -3.328803193187808e-01, -6.657606386375615e-01, -3.969845821253339e-07, -3.920270108380271e-07, 0.000000000000000e+00
1514, 3.468266529063937e+01, 1.139845487556038e+02, -3.338522023603124e-01, -6.677044047206249e-01, -3.975228524137021e-07, -3.828121419911318e-07, 0.000000000000000e+00
1515, 3.422735529643354e+01, 1.135515686289286e+02, -3.347073184035145e-01, -6.694146368070290e-01, -4.025478789697501e-07, -3.780176199368362e-07, 0.000000000000000e+00
1516, 3.376664040605031e+01, 1.131243441320905e+02, -3.358014813624414e-01, -6.716029627248827e-01, -4.085061870405725e-07, -3.740647100855737e-07, 0.000000000000000e+00
1517, 3.330059337171166e+01, 1.127029427287901e+02, -3.368362860641518e-01, -6.736725721283036e-01, -4.183339883882006e-07, -3.735085569776464e-07, 0.000000000000000e+00
1518, 3.282928778764688e+01, 1.122874309631940e+02, -3.380851143826841e-01, -6.761702287653681e-01, -4.232768134580333e-07, -3.684680380509235e-07, 0.000000000000000e+00
1519, 3.235279807847126e+01, 1.118778744494268e+02, -3.393256354319314e-01, -6.786512708638628e-01, -4.250796424280552e-07, -3.607489257255385e-07, 0.000000000000000e+00
1520, 3.187119948743353e+01, 1.114743378612097e+02, -3.406088110858216e-01, -6.812176221716433e-01, -4.140532939012918e-07, -3.425346741820369e-07, 0.000000000000000e+00
1521, 3.138456806453405e+01, 1.110768849216480e+02, -3.420773156508605e-01, -6.841546313017211e-01, -4.176533645945144e-07, -3.367631399005958e-07, 0.000000000000000e+00
1522, 3.089298065451572e+01, 1.106855783931683e+02, -3.434003845235899e-01, -6.868007690471798e-01, -4.385394349733470e-07, -3.446010325767863e-07, 0.000000000000000e+00
1523, 3.039651488472926e+01, 1.103004800676075e+02, -3.446597542240281e-01, -6.893195084480562e-01, -4.473674968386143e-07, -3.425334311285651e-07, 0.000000000000000e+00
1524, 2.989524915287492e+01, 1.099216507564554e+02, -3.459628002755182e-01, -6.919256005510364e-01, -4.260551851845740e-07, -3.178031569256406e-07, 0.000000000000000e+00
1525, 2.938926261462262e+01, 1.095491502812519e+02, -3.474321291403856e-01, -6.948642582807713e-01, -4.069617347063481e-07, -2.956750075349878e-07, 0.000000000000000e+00
1526, 2.887863517111233e+01, 1.091830374641401e+02, -3.491877434969690e-01, -6.983754869939379e-01, -3.981578680975444e-07, -2.817028778953188e-07, 0.000000000000000e+00
1527, 2.836344745633676e+01, 1.088233701185779e+02, -3.522470644873132e-01, -7.044941289746264e-01, -4.102572774267722e-07, -2.825950245414235e-07, 0.000000000000000e+00
1528, 2.784378082440833e+01, 1.084702050402087e+02, -3.560249522759288e-01, -7.120499045518576e-01, -4.292685227804569e-07, -2.878044226967320e-07, 0.000000000000000e+00
